"id","dim","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","condition"
"992","2","413.5","413.5","413.5","413.5","366.724","256.5","149.5","141.5","213.924","302.928","359.34","432.736","482.212","514.292","547.054","585.345","585.5","582.772","531.932","448.412","428.5","428.5","428.5","412.288","342.672","294.4","238.5","237.5","237.5","237.5","237.5","239.5","239.5","239.5","239.5","239.5","239.5","239.5","241.892","251.5","251.5","251.5","251.5","251.5","251.5","251.5","251.5","267.624","260.192","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","256.5","255.5","254.5","251.5","249.5","248.5","248.5","247.62","246.5","245.5","249.79","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","253.5","251.5","251.5","289.571999999999","327.419333333333","292.5","292.5","292.5","292.5","292.5","292.5","342.156","360.5","376.5","400.281","402.5","268","268","268","268","227.16","143","75","70","44","37","49.84","52","52","51","50","49","49","49","46","56.6959999999999","78","78","78","87.4219999999999","111","114","114","115","115","115","115","108.748","108","108","108","108","108","107","118.175999999999","159","159","159","159","159","159","159","159","198.124","211.712","214","214","214","214","214","214","214","214","214","214","214","214","214","214","214","257.348","261","267","269","270","270","270","270","270","286.038","307","307","302","302","302","302","302","302","302","302","302","302","301","301","305.296","301.797333333335","310","310","310","310","310","310","481.856","553","552","569.343","588","complex"
"994","2","394.400009155273","394.400009155273","394.400009155273","412.857509155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","418.400009155273","312.652509155268","-31.5999908447266","2.40000915527344","12.4000091552734","12.4000091552734","233.371884155275","248.400009155273","305.400009155273","408.400009155273","262","262","262","245.4085","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","245","298.439999999999","62","106.734","114.230625","108","256.136875000001","260","554","589","complex"
"998","2","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","436.5","431.492999999999","491.096875","526.5","517.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","513.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","588.5","308.855000000002","120.21725","302.5175","272.5","283.78375","343.01","240.193750000001","87.1420000000009","7.00475000000023","11.5","12.5","68.0962857142887","415.47875","368.57825","382.49025","404.5","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","287","276.990999999999","231.13125","158","155","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","154","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","178","25.898125","69.8522499999994","92.00875","120","159.640625","207","137.783125","122.224000000001","110.50475","107","108","187.230285714287","466.061250000001","570.520750000001","605.79875","580","simple"
"1008","2","311.5","311.5","245.056","154.5","104.365","11.3208333333333","61.5","49.5","49.5","49.5","49.5","50.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","58.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","60.5","60.5","60.5","60.5","60.5","60.5","109.5","61.5","55.5","82.4649999999999","93.5","93.5","93.5","93.5","93.5","93.5","106.5","107.5","138.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","152.5","153.5","153.5","153.5","153.5","147.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","149.5","113.364000000001","11.5","13.5","82.8409999999975","170.5","183.5","213.5","213.5","372.072","398.5","398.5","406.5","406.5","406.5","406.5","396.5","400.5","400.5","400.5","400.5","400.5","400.5","400.5","378","378","424","462","498.38","528.089583333333","482","557","557","557","557","557","556","554","554","554","554","554","554","554","554","554","554","554","554","553","552.548","552","552","552","552","551","551","551","550","550","550","450.7825","288","267","196.245","181","180","179","179","179","179","159.3105","153","142","136","136","136","136","136","136","136","136","136","140","140","140","140","141","136","135","135","135","135","135","135","135","135","135","135","135","135","135","129","125.742","121","336.053999999992","652","667","702","702","668.07","647","647","639","639","639","640","605","602","602","602","602","602","602","596","simple"
"1009","2","408.5","408.5","311.0365","-96.18875","-53.5","-53.5","-32.49","44.5","230.5","298.07225","461.2125","509.2175","589.5","589.5","589.5","638.99375","701.5","631.76375","327.452","212.5","321.265000000002","801.501857142858","657.249999999999","240.838749999998","-138.498","-38.9607142857143","82.3945","73.80125","-150.5","68.2847857142858","500.5","625.9215","766.5","213.711142857143","83.5","294.744285714286","306.5","312.5","312.5","312.5","312.5","312.5","313.5","313.5","313.5","-13.5","14.5","-16.5","-16.5","-14.26675","-9.5","-9.5","14.5","11.5","12.759","14.5","24.3660000000001","50.4524999999994","35.5","20.5","18.5","18.5","15.5","16.5","16.5","68.5","65.0440000000002","114.5","114.5","76.0540000000007","389.277500000006","605.5","197.565","154.5","154.5","43.9125","65.9900000000002","243.331464285714","573.5","265.2675","194.5","197.778767857143","827.5","299.779374999999","92.5","210.110625000001","515.653642857144","625.306625","641.196","642.5","642.5","642.5","642.5","574.737499999998","536.5","511.5","370.420000000001","93.8162499999994","45.5","441.5","413.5","257","257","140.0325","54.249","44","44","44","44","44","44","54","63.77175","65","65","65","63","52.328","61","65","64","71.0100000000001","59.1922857142855","54","56","70.903","124","102.053","85.150625","88.493","82","115","118.2135","119","237","200","187","186","184","184","184","184","184","185","185","185","195","180","195","196","196","198","198","171","168","165.741","163","175.866","214.71125","226","211","209","210","182","164.453642857142","162.688","225.88125","246","258","424.5995","264.454","235","239","283.997","279","279","310.0375","313.231","309","286","310.55375","362","363.277","378","397","414","409.979375","411","409","408","408","408","408","408","408","415","426","473","519.154375","531","560.538875","583","complex"
"1010","2","404","404","404","404.421","423","423","423","405","405","404","427","401.918","402","402","402","402","402","402","402","402","402","402","402","402","402","402","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","401","327.740000000001","92.5600000000013","81","56","56","13.5748571428572","-3","11","11","11","205.859999999999","255","331.536","400","262","262","262","262","239","239","239","251","252","252","215","225.283428571429","219","218","218","218","218","218","218","218","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","217","219","223.39","208","227","227","201.581857142857","156","159","159","159","352.574999999998","370","494.595999999999","585","simple"
"1015","2","577","657","600","600","600","600","597.033","551","551","551","552","552","552","574.294","592","609","497.056","652","655","656","656","656","656","656","656","656","657","657","657","657","657","657","653","609.0755","607.564","608","608","608","608","608","608","612","612","612","593","509.339999999997","199.579142857142","493","493","493","493","490","490","490","432.847","466","467","467","467","467","467","-73.9574285714289","-72.3789999999998","2","2","4","6","13.832","16","16","490","550.272","579.675999999999","505","503","579.825","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","578","555.028571428569","431","405","323","208.132","196","196","196","196","203.365","319","319","319","320","320","320","287.3065","281","237","317","300","299","298","298","298","298","298","298","298","297","297","297","297","297","297","308","288","277.872","264","264","264","264","264","264","262","262","262","259","241.416249999999","149.900857142857","181","181","181","181","184","185","185","186.363","199","199","199","199","199","199","124.848571428571","103","104","104","105","112","112","112","112","262","321.70675","309.58","275.1855","227","240.4125","240","240","240","240","240","240","240","240","240","340","340","340","340","340","340","340","340","440","440","440","540","540","546.540000000001","570","584","simple"
"1024","2","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","149.5","74.5","57.652","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-55.5","-23.5","31.5","12.5","12.5","13.0939999999988","273.5","431.5","407.5","254","254","254","254","254","254","254","254","254","254","254","254","254","254","254","254","211","207","173.364","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","107","87","99","106","107.395999999999","465","614","574","complex"
"1027","2","413","413","413","413","447.347","800.55375","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","794","795","795","795","795","795","795","795","795","795","795","123.432000000005","-48.4829999999999","4.41949999999952","26","25.7875000000001","18","14","15","15","15","15","15","15","95.0561428571413","631","632","591.326571428573","461.815","443.605","423","268","268","268","268","271.292","293.55375","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","290","291","291","291","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","292","326","318","310","310","310.785","317","317","312","311","311","311","311","311","310","378","379","532.266285714285","584.916","589.558","594","simple"
"1028","2","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","397.399993896484","367.719993896484","246.399993896484","245.399993896484","240.069993896484","240.343993896484","250.399993896484","249.135993896484","247.399993896484","249.399993896484","249.399993896484","249.399993896484","249.399993896484","249.399993896484","258.235993896484","318.399993896484","318.399993896484","320.015993896484","331.399993896484","331.399993896484","322.119993896484","100.279993896485","64.3999938964844","64.4619938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","68.3999938964844","69.3999938964844","69.3999938964844","70.3999938964844","75.3999938964844","86.3999938964844","90.3999938964844","69.5099938964844","69.9862796107702","101.399993896484","101.399993896484","101.359993896484","105.357993896484","109.399993896484","109.399993896484","109.399993896484","109.399993896484","104.399993896484","75.4459938964844","79.3999938964844","84.3999938964844","87.3999938964844","89.3999938964844","90.3999938964844","90.3999938964844","90.3999938964844","90.3999938964844","90.3999938964844","90.3999938964844","88.9549938964843","50.5079938964844","38.5087938964844","25.1759938964842","19.3999938964844","19.3999938964844","19.3999938964844","19.9759938964844","60.7139938964841","199.551993896486","336.919993896484","299.399993896484","299.399993896484","275.647993896484","282.939993896484","346.719993896484","370.492993896484","379.659993896484","388.399993896484","388.399993896484","390.399993896484","265","265","265","265","265","265","265","265","265","265","248.2","130.48","124","121.835","89.38","85","85","83","82","81","81","81","81","77.728","67","67","63.736","61","61","61","65","63","63","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","61","60","58","65","94","125.402","156.058285714286","160","160","157","157","162","162","162","165","182.456","234.77","233","229.749","225","221.882","219","219","219","219","219","219","233.325","296.46","304.7792","309","309","309","309","316.344","350.154","392.384","496.935","553","553","551","596.664","623","612.907","605.148","599","599","596","simple"
"1030","2","400.5","400.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","525.5","521.44125","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","515.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","510.5","238.5","238.5","238.5","261.840000000001","354.5","342.5","144.139999999992","7.5","14.5","14.5","14.5","318.5","394.5","405.5","408.5","253","253","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","294","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","288","383","383","383","181.67","213","234.215833333333","286.32","265.0725","257","257","257","620","614","563.033749999999","581","simple"
"1035","2","404","405.3255","406","406","418.795","421","421","421","421","421","421","421","421","421","421","421","421","419","419","418","418","418","418","418","418","418","418","418","418","418","418","418","418","418","406.586","327.38","336","336","334.631","334","333","333","333","333","322","320","320","320","320","320","321","321","321","321","356.701285714286","398","400","400","394.737000000001","95.3185000000003","47","30.263","28","19","19","28.7953571428573","173","173","172.33","35.4524999999996","17","17","11","12","15","17","17","17.8545","25","19","19","23.0385","26","195.442000000013","634","634","634","622","596.856","571","571","577","576.072","538.343749999999","391","391","385.378","382","385.8185","391","397","271","272.3255","276","276","276.033","275","274","274","274","274","274","274","274","274","274","274","274","273","273","273","273","273","273","273","273","273","273","273","273","273","273","273","273","273","269.93","252.69125","250","249","244.631","244","244","244","244","244","241","239","239","239","239","239","239","239","239","239","244.327","253","253","253","255.965","232.0985","225","215","215","215","215","216.774285714286","246","246","246.064","284.6015","294","294","285.442","273","271","269","269","269","311","313.4645","314","311","311","361.748000000004","474.018","472","472","481","450.946","506","510","514","514","512","598","585","581.042","579","579.8185","586.966","597","complex"
"1036","2","394","394","382.34","165.483","165","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","8.7714285714294","36","36","37","273.744","319.970000000001","352","392.739428571429","436.109714285717","602.824","637.915","681.345142857144","357.635999999996","104.515","92.0479999999999","91","91","197","283.301142857143","340","340","551.616","470.304999999994","103.851999999997","80","82.1499999999999","58.228","45","45","45","45","45","45","45","45","45","33","33","33","33","35","37","37","37","37","40","21.6035714285709","-38","-36","-36","-36","-36","-36","-36","-36","-33","-33","30","26","19.3759999999999","16.9499999999998","14","23.8068571428573","133.971","237","235","318.785","356.152","384.944000000001","384","387","257","257","256.447","84","91","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","84","98.4285714285722","120","122","122","99.2559999999999","112","111","117","112","108","107","110","178.108000000001","178.57","173.096","170","170","169","169","169","169","161.384","173.035000000001","239.484000000001","248","244","238","234","234","234","234","234","234","234","234","234","247","245","245","245","241","238","238","238","238","237","244.011428571429","256.084","255","255","255","255","255","255","255","351","351","335","308.336","303","304","304","321.348571428572","385.888","368","369.52","494.65","537.038","559.952000000001","579.703000000001","583","complex"
"1037","2","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","-274.5","34.5","57.2905","15.1000000000001","50.8433333333332","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","29.5","20.5","20.5","20.5","20.5","266.5","400.4575","797.204000000006","843.5","1090.5","1090.5","1089.914","1079.5","1079.5","1079.5","1079.5","1079.5","1079.5","1079.5","1079.5","1079.5","816.366000000002","387.0025","415.5","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","275","439.162","263","266","266","266","266","266","266","266","266","266","266","266","266","213.76","173","248","183.7905","237.32","274","276","276","276","276","276","276","278","278","278","289.175","311","311","310","310","310","310","367","404.6525","507.244000000002","519","517","517","516.606","511","511","511","511","511","511","511","511","511","613.956","553.8325","597","complex"
"1040","2","789","789","796","1030.80928571429","1165","1156","1156","1156","1142.49","1138","1049.225","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","1043","891","888.245","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","890","750.118749999995","-35.8399999999999","64.9875","18.3050000000001","61.0528571428604","253","43","43.0875","65.155","66","66","66","66","33","33","33","20","20","631.41","902.788750000004","1061.815","1023","1001.575","1000","771.93","888.065714285716","934","923","924","918","991.2025","891.012857142857","601.04375","362.349999999999","369.015625000001","409","417.975","380","253","253","254.61","321.83","274","270","270","270","249.49","245","237","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","236","203.103125","184.755","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","183","201.07375","248.84","208.325","226","216.167142857142","211","286","272.9125","264","264","264","264","264","271","271","271","264","263","287","244.341249999999","279.815","348","395.425","387","363.965","318.365714285714","312","313.65625","317","312","454.886785714286","522.988750000001","714.80625","709.27","646.037499999999","628","627.620625","588","complex"
"1044","2","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","411.5","415.566","416.5","416.5","417.542","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","419.5","419.5","419.5","419.5","419.5","419.5","337.65","168.012","59.5800000000003","43.7746666666673","31.5","29.5","28.5","21.5","21.5","20.5","20.5","207.433999999996","414.886428571429","416.5","416.5","422.312","426.5","416.5","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","373","376","376","376","376","359.758","359","359","359","359","359","359","359","359","359","359","359","359","359","359","282.744","207.864","139.08","128.773333333334","123","119","118","118","118","118","118","234.497999999998","404.775714285714","409","409","515.172","566.943","595","simple"
